,id,text,label
249,1366973619079966723,two nyc mass vax sites adding overnight hours javits pm am scheduling goes live thurs book yankee stadium pm am making full operation sched goes live weds book,pro
250,1366966964040646659,two nyc mass vax sites adding overnight hours javits pm am scheduling goes live thurs book yankee stadium pm am making full operation sched goes live weds book,pro
251,1290843221908762627,must careful upcoming vaccine rushed untested vaccine causes harm public take decades vaccines regain public trust covid,anti
252,1357393039828869120,family florida able walk publix get vaccine without appointment wait happy florida literally said fuck cdc guidelines hoax grandma mom nyc can not get aptmt june,pro
254,1371226940372312064,smallpox eradication program absolutely considered one crowning achievements global public health million vaccinated month nyc million vaccinated throughout country days pretty impressive,pro
255,1375942274232823808,nowwatching batman amp mr freeze sub zero vaccine made nostalgia time,neutral
256,1363809049792413696,waitress says fired nyc eatery not getting covid vaccine via nypmetro,neutral
257,1278398007604641794,rt almost new yorkers wear masks public see many blacks without masks shops amp laundromat,neutral
258,1365000389808939011,attn new yorkers new type sarscov town mutant may outwit covid vaccines know far team screening viral samples usa noted new mutant appeared november nyc dubbing b,neutral
259,1365000307202170884,noted vaccine equity critical entire bronx delegation federal state city signed letter requesting assist us immediately obtain vaccines borough hardest hit nyc covid,pro
260,1354096516798021638,using covid vaccine tracker addition cumulative number covid vaccine doses administered nyc users can also track daily number doses view data,neutral
261,1354092494523400193,mayor know contradicts many news reports true nys must greatly increase nyc shockingly small allocation undocumented amp homeless nyers counted vaccine calculations nyc demographics include many people age can even get appts mondayswithdemayor asks story received vaccine outside city errol says hacked system mayor says city employees live outside city,neutral
262,1358445533463986177,disaster god needs full investigation terrible handled blew nyc covid vaccine hubs ghost town,neutral
263,1351192505451237377,good news bad news good news got vaccinated bad news got ha operation nyc smooth silk sorry clich hosted perfection us army national guard thank thank science,pro
264,1365034395342680071,sarah ndwa leader nanny nyc calling free vaccines essential workers including domestic workers regardless immigration status health insurance health dependent alwaysessential,pro
265,1365032730845736965,summer nyc vaccinated im ready pop,pro
266,1311777923045744642,covid live updates pfizer chief laments politicization vaccine development new york tim,neutral
267,1267910836993036288,mind protest vaccines china sh know,anti
268,1370343619207528449,already happened new york city fans attending games must display smartphone app printed qr code verifies vaccinated tested negative covid,neutral
269,1370321996693831683,vaccines reckless behavior ginia bellafante via nyt disabilityinthenews,neutral
270,1353607760173293572,citi field host vaccination center starting jan mayor de blasio said alongside new mets owner steve cohen excited participate program cohen said citi field aim shots per day,pro
271,1353590358849040384,vaccinated thurs javits day k appts cancelled nyc sites saw not single poc vaccinated everyone saw like white amp older javits state site booked w nys system not cancelled,neutral
272,1353568470194032640,seeking anyone can give young woman lives ventilator nd pfizer vaccine received st dose pharmacy extra doses can find place willing give nd dose cdc vaccination card believe nyc area,pro
273,1353549556768772098,troubled abt appears emerging trend nyc ppl typically white coming outside heavily impacted neighborhoods incl outside city get covid vaccines instead ppl communities prioritized amp outreached,neutral
274,1353509945627582464,true simple way prove show original data next data regardless data data amp not mean anything usa newyork nyc america foxnews a cuomo congress covid trump trending bigtech breaking covid saw president presenting graphs never made know someone creating parallel set data graphics shown president not know day dr birx,neutral
275,1377039359065608197,nyc struggling find vaccine appointment twitter bot automatically posting available appointments around city,pro
276,1377035466441129991,okay know super stoked getting second moderna dose today makes day even especially great son daughter law got first shots nyc woo hoo thank science thisisourshot,pro
